total_time1,air_time1,paper_time1,mean_speed_on_paper1,mean_speed_in_air1,mean_acc_on_paper1,mean_acc_in_air1,mean_jerk_on_paper1,mean_jerk_in_air1,pressure_mean1,pressure_var1,gmrt_on_paper1,gmrt_in_air1,mean_gmrt1,num_of_pendown1,max_x_extension1,max_y_extension1,disp_index1,total_time2,air_time2,paper_time2,mean_speed_on_paper2,mean_speed_in_air2,mean_acc_on_paper2,mean_acc_in_air2,mean_jerk_on_paper2,mean_jerk_in_air2,pressure_mean2,pressure_var2,gmrt_on_paper2,gmrt_in_air2,mean_gmrt2,num_of_pendown2,max_x_extension2,max_y_extension2,disp_index2,total_time3,air_time3,paper_time3,mean_speed_on_paper3,mean_speed_in_air3,mean_acc_on_paper3,mean_acc_in_air3,mean_jerk_on_paper3,mean_jerk_in_air3,pressure_mean3,pressure_var3,gmrt_on_paper3,gmrt_in_air3,mean_gmrt3,num_of_pendown3,max_x_extension3,max_y_extension3,disp_index3,total_time4,air_time4,paper_time4,mean_speed_on_paper4,mean_speed_in_air4,mean_acc_on_paper4,mean_acc_in_air4,mean_jerk_on_paper4,mean_jerk_in_air4,pressure_mean4,pressure_var4,gmrt_on_paper4,gmrt_in_air4,mean_gmrt4,num_of_pendown4,max_x_extension4,max_y_extension4,disp_index4,total_time5,air_time5,paper_time5,mean_speed_on_paper5,mean_speed_in_air5,mean_acc_on_paper5,mean_acc_in_air5,mean_jerk_on_paper5,mean_jerk_in_air5,pressure_mean5,pressure_var5,gmrt_on_paper5,gmrt_in_air5,mean_gmrt5,num_of_pendown5,max_x_extension5,max_y_extension5,disp_index5,LastColumn
9770.0,5000.0,4770.0,3.00859422,3.589878363,0.15414207,0.223681134,0.0196005,0.032744049,1921.646751,82365.22008,160.55596,229.1370537,194.8465068,6,1422.0,7058.0,8.65e-06,21590.0,12385.0,9205.0,1.4300954,5.488976066,0.107377054,0.8286846856250001,0.012076761,0.15399606675,1866.643129,196536.7184,77.38664001,343.7489075,210.5677738,9,1283.0,5229.0,1.33e-05,3760.0,995.0,2765,4.47689285,2.648642667,0.215009855,0.249467022,0.024948672,0.036669634,2007.889693,31663.3495,219.6945035,267.1465999,243.4205517,4,1277,5338.0,5.41e-06,27724.375,15849.375,14493.125,1.298694934,2.320693165,0.162619246,0.327200314,0.017329095,0.05011082,1671.923574,201903.2469,73.14056405,121.2178409,97.17920246,32,1648.0,15834.0,2.1612499999999997e-05,92895.0,54700,33381.25,1.203363423,2.291734076,0.12586918,0.329957977,0.012566806,0.051754343,1254.776411,202957.8141,108.891711,124.1223637,116.5070374,28,9114.0,7731,3.37e-05,P
8660.0,2915.0,5745.0,3.149974297,2.828033265,0.146433857,0.219211763,0.019329904,0.029357224,1456.54134,170829.0977,172.225169,202.9456868,187.5854279,9,1296.0,6818.0,1.03e-05,28355.0,16708.75,11515.0,1.039400778,2.20268157,0.098918756,0.435635077,0.010800667,0.076897888,1327.74251,203028.8356,54.63435556,145.1592394,99.89679746,7,689.0,5148.0,1.36e-05,7450.0,2655.0,4795,1.833457384,1.734053163,0.151172357,0.228708073,0.018749084,0.023475802,1772.558916,216424.7512,95.49329538,115.2326689,105.3629822,6,420,4328.0,7.19e-06,24610.0,9580.0,14493.125,1.919357276,1.263622448,0.115718909,0.218424685,0.014928789,0.03105548,1254.232868,257513.8154,99.20619646,74.54203328,86.87411487,22,1789.0,10202.0,2.04e-05,73340.0,51670,21670.0,1.216186208,1.248478967,0.166611155,0.225089175,0.018887819,0.031217089,1648.82395,341957.5207,75.3544686,59.77973416,67.56710138,31,2876.0,2715,1.64e-05,P
6280.0,3365.0,2915.0,3.508735265,1.974643728,0.208558608,0.206495764,0.024280781,0.026073025,1854.830189,135388.5012,179.7768315,139.7059851,159.7414083,6,1777.0,6415.0,5.79e-06,14395.0,7180.0,7215.0,1.708372627,3.632417607,0.069523795,0.489275481,0.008721297,0.08132372,1942.640333,111629.7119,147.5673394,319.2638506,233.415595,4,404.0,5502.0,1.09e-05,7675.0,3780.0,3895,1.219535659,1.601030738,0.204132575,0.165734869,0.022900894,0.023452688,1229.4566065000004,35264.67327,60.98577017,87.56051069,74.27314043,5,296,2541.0,4.4e-06,27724.375,15849.375,13410.0,2.662516725,2.046233459,0.16929984,0.216520343,0.02174384,0.030107741,1729.584638,280331.2861,163.4612318,108.9482034,136.2047176,29,1803.0,13885.0,1.88e-05,123283.125,93435,18675.0,1.777457187,1.788081091,0.144413859,0.383383882,0.015600925,0.06679396,1038.1805381250003,219145.4194,159.0423657,89.50324456,124.2728051,29,6145.0,5901,2.21e-05,P
5110.0,1385.0,3725.0,2.963851905,3.7603128,0.148942766,0.208694097,0.019626372,0.029411174,1483.216107,133733.858,152.8003078,313.6427464,233.2215271,8,1019.0,5844.0,7.45e-06,7430.0,2635.0,4795.0,2.634944629,1.279550028,0.052991668,0.311402786,0.008535459,0.043971629,1971.446298,60372.73512,132.3306412,52.13731128,92.23397624,1,288.0,5339.0,9.31e-06,15194.375,4625.0,9170,1.006060275,4.486480775,0.142055747,0.49787525925,0.017013873,0.069452501625,1900.877666,117312.3054,50.6159017,220.7458992,135.6809005,6,707,6068.0,1.1573749999999999e-05,14155.0,5685.0,8470.0,3.385604331,4.054041372,0.142323987,0.33671104,0.017406837,0.056517287,1116.3350561250002,126547.1813,191.4204536,226.6520343,209.0362439,20,1945.0,12867.0,1.64e-05,35200.0,30545,4655.0,1.926718749,1.397421088,0.112096331,0.334670315,0.013850476,0.050520935,1086.358754,324465.4395,122.8826625,64.51917638,93.70091941,11,2994.0,3003,7.29e-06,P
9130.0,4115.0,5015.0,1.979156065,3.108564926,0.160674496,0.570892443,0.020221963,0.100499528,1007.4063532499999,51807.86008,103.1182016,177.2948687,140.2065352,6,1257.0,4903.0,7.84e-06,34083.125,16708.75,20652.5,0.817848885,1.813403753,0.130867109,0.232910537,0.015374238874999998,0.032171028,1306.82807925,65430.0707,65.03277755,117.3482656,91.19052158,11,847.0,5181.0,1.58e-05,5735.0,1135.0,4600,2.040207184,1.3775884,0.130221491,0.220789816,0.015942326,0.027120964,1486.402174,219700.7883,103.2392475,146.4587469,124.8489972,3,633,3829.0,7.75e-06,13335.0,5690.0,7645.0,2.820158919,1.93827198,0.156776096,0.205427353,0.01929091,0.023365642,1116.3350561250002,98879.02674,160.3537392,124.8472701,142.6005046,15,1666.0,10973.0,1.46e-05,31035.0,16845,14190.0,3.771023517,4.445682123,0.153021224,0.508997408,0.020395306,0.08656557,1671.117336,162195.6617,220.5725552,222.8170349,221.6947951,23,7899.0,8527,2.26e-05,P
19546.875,9781.875,9741.875,0.991744933,2.634658132,0.181915959,0.368334928,0.018963885,0.057226451,1735.374316,147139.4328,56.24826417,137.5240305,96.88614731,13,901.0,7768.0,1.49e-05,23565.0,14240.0,9325.0,1.170767693,6.141053208375,0.112708869,0.8286846856250001,0.011328222,0.15399606675,1936.734048,125063.4832,100.0575493,390.6281629,245.3428561,5,629.0,5271.0,1.18e-05,11690.0,3375.0,8315,2.260368075,1.527133823,0.129738369,0.218486181,0.017460863,0.029046041,1839.69994,264933.5389,111.9614048,109.649568,110.8054864,8,1046,4816.0,9.94e-06,10915.0,3515.0,7400.0,4.334720414,4.471386529,0.211550252,0.353508911,0.02322959,0.056628831,1821.606757,144603.9467,222.4989198,254.1574435,238.3281816,12,2272.0,17035.0,1.48e-05,39840.0,29090,10750.0,2.431493813,1.806709479,0.145078812,0.382004227,0.019221412,0.065466848,1673.416279,217060.8774,164.9393246,97.85334989,131.3963372,21,5274.0,4468,1.69e-05,P
7515.0,1405.0,6110.0,2.134250281,2.260452671,0.140902947,0.214848628,0.018093675,0.02693117,1617.676759,160270.3513,114.7835011,233.1938013,173.9886512,8,1690.0,6268.0,1.08e-05,14290.0,935.0,13355.0,0.810805702,1.537611299,0.07972551,0.174515124,0.007531393,0.024642789,1306.82807925,56522.1094,40.55019759,95.76299572,68.15659665,1,1087.0,4974.0,1.45e-05,5980.0,965.0,5015,3.409703333,2.757170171,0.113462227,0.278426549,0.013651247,0.037324545,1229.4566065000004,85644.13725,165.4567591,363.1171785,264.2869688,3,1217,7076.0,9.67e-06,11315.0,3765.0,7550.0,2.555812665,2.310009554,0.129872451,0.170993262,0.017037132,0.02193858,1911.365563,85976.67564,137.8478326,149.5892982,143.7185654,9,1699.0,9860.0,1.32e-05,123283.125,86090,33381.25,0.940236566,2.150996504,0.137722536,0.317654118,0.0151051,0.048222617,1792.144585,273556.0473,63.1283158,107.0251889,85.07675234,40,7899.0,8192,3.84e-05,P
10665.0,5100.0,5565.0,4.24855312,3.036885672,0.18636272,0.189134881,0.024875345,0.02439112,1821.44115,151584.1621,237.6092984,177.9635561,207.7864273,9,1648.0,6681.0,1.06e-05,22700.0,11330.0,11370.0,1.061859395,3.172278754,0.087144531,0.341086393,0.010684379,0.057597501,1747.585312,281045.16740624997,91.12272354,206.6955914,148.9091575,6,959.0,5355.0,1.4e-05,5790.0,2465.0,3325,2.941311464,1.806812545,0.159003245,0.219978154,0.021332839,0.023423222,1229.4566065000004,32101.08909,137.2419201,137.2583213,137.2501207,5,859,3849.0,5.97e-06,27724.375,15849.375,14493.125,1.376654526,2.127023016,0.162585511,0.245092877,0.017728196,0.032857264,1613.726061,305337.54485000006,78.98418103,115.3526113,97.16839614,32,2175.0,16963.0,2.1612499999999997e-05,29685.0,19905,9780.0,3.026982186,2.87619481,0.089131985,0.439554304,0.012898262,0.074994223,1604.859918,152731.7391,198.1568511,150.829115,174.4929831,10,8579.0,8854,1.78e-05,P
10440.0,4410.0,6030.0,2.247477486,2.548619725,0.139788916,0.222531509,0.018337628,0.032345397,1007.4063532499999,123705.5849,132.9297488,170.4721449,151.7009469,13,1910.0,8502.0,1.11e-05,8505.0,930.0,7575.0,1.712990386,0.787001296,0.058648909,0.152603426,0.007834191,0.023071622,1862.186139,59341.57591,86.00217785,41.99843027,64.00030406,1,524.0,5269.0,1.23e-05,4285.0,1235.0,3050,3.615635409,3.287626907,0.172725745,0.174992859,0.019538823,0.021800477,1964.672131,41181.9384,179.104208,287.344664,233.224436,2,1025,6279.0,5.92e-06,7290.0,3625.0,3665.0,1.976599707,1.60454554,0.152344688,0.206820824,0.020489184,0.022958217,1549.929059,158297.6075,119.1806011,80.95383517,100.0672181,12,1068.0,6539.875,7.7125e-06,35980.0,18495,17485.0,1.949071225,2.630029616,0.129492958,0.30026046,0.016477126,0.044174397,1113.50386,248188.6618,112.6309096,128.7211755,120.6760426,27,3657.0,3751,1.85e-05,P
9000.0,2630.0,6370.0,3.283823197,3.440999421,0.164965471,0.21801868,0.019505,0.030150735,1264.529042,122712.1644,181.3175646,276.7147229,229.0161437,11,1639.0,11560.25,1.29e-05,18380.0,7405.0,10975.0,1.039889015,1.953522265,0.086563215,0.157626295,0.010011307,0.020559623,1306.82807925,124734.3927,93.52002566,166.2628808,129.8914532,6,1036.0,4770.0,1.42e-05,4180.0,875.0,3305,2.647587751,1.804842178,0.129081814,0.173665863,0.018073988,0.02200106,2006.242057,39808.66455,128.4420227,178.8350746,153.6385486,1,720,2753.0,5.84e-06,11960.0,3825.0,8135.0,3.036781178,2.911195957,0.15118162,0.20854048,0.017205636,0.026214621,1172.746159,92468.69217,164.3565397,160.4151721,162.3858559,12,2258.0,9365.0,1.42e-05,123283.125,93435,21400.0,1.736066423,4.845728968,0.103315475,0.614480305,0.013552374,0.10950334,1758.914252,263469.6078,139.2383515,229.294332,184.2663418,21,7991.0,7527,2.54e-05,P
3810.0,900.0,2910.0,7.251501968,7.8628024824999985,0.25222547475,0.77945022425,0.026873833124999996,0.13335866899999999,1828.486254,50452.18108,380.34428681249994,636.06517945,494.276471375,4,3163.125,8474.0,7.06e-06,34083.125,16708.75,14945.0,0.893765323,2.838208453,0.042603445,0.337129262,0.005701169,0.054136191,1847.92372,218422.3381,49.70650205,137.565406,93.63595403,10,1605.625,5281.0,9.98e-06,15194.375,5910.625,9170,1.275894341,1.507446076,0.200853059,0.208092786,0.019801526,0.022256475,1816.049023,226293.4849,68.28661913,95.75949983,82.02305948,8,968,6696.0,1.1573749999999999e-05,21070.0,11045.0,10025.0,1.95554759,4.08723037,0.144271494,0.298251672,0.017363565,0.047850076,1808.441397,253902.9279,121.7262419,215.7109173,168.7185796,17,2000.0,14098.0,1.64e-05,43005.0,26425,16580.0,2.433628068,4.492433099,0.139950603,0.844338427,0.017514756,0.150935962,1638.364596,237654.8004,218.999856,215.1985954,217.0992257,24,7595.0,7768,2.56e-05,P
4515.0,720.0,3795.0,2.452606659,3.023167712,0.155220815,0.212228744,0.019439646,0.032512914,1761.114625,75735.40583,127.0508112,356.396928,241.7238696,4,786.0,4249.0,6.87e-06,7605.0,480.0,7125.0,1.523455945,2.220850929,0.045297971,0.20160996,0.006976833,0.024743264,2018.369123,9083.432871,76.53198023,96.82957865,86.68077944,1,623.0,4751.0,9.93e-06,5905.0,1960.0,3945,2.173251071,1.66816501,0.135022828,0.255479009,0.020442057,0.023748135,1912.596958,104654.4282,110.7359816,108.7052219,109.7206018,7,523,3796.0,5.58e-06,12595.0,4750.0,7845.0,3.085912568,3.560552295,0.162317116,0.409989007,0.022182632,0.069730378,1741.168897,122825.155,159.9986763,185.3884255,172.6935509,16,1876.0,9564.0,1.39e-05,43630.0,29340,14290.0,1.434447342,2.165913918,0.143626903,0.329507963,0.017511718,0.049232369,1677.626662,224510.6041,100.5115603,99.82877594,100.1701681,24,3504.0,3433,1.7e-05,P
19546.875,9781.875,9741.875,1.127775501,2.51652692,0.168974303,0.303532857,0.017880482,0.036622754,1849.797773,172503.8999,66.1379203,154.0948756,110.1163979,17,1335.0,9809.0,1.6916249999999996e-05,30665.0,15325.0,15340.0,0.860759035,2.006707391,0.134192772,0.376606497,0.012830489,0.063348887,1758.407432,175112.7362,54.26261489,175.2733485,114.7679817,6,868.0,4797.0,1.4e-05,4815.0,1065.0,3750,2.057640342,3.1306241,0.141869465,0.203118855,0.019654052,0.029431279,1229.4566065000004,102940.31,96.1559808,196.4240059,146.2899934,4,723,2766.0,5.65e-06,22955.0,11935.0,11020.0,2.875260514,3.314828003,0.150588351,0.453566609,0.018662261,0.076174043,1747.11706,228649.2358,166.4011123,157.1455338,161.773323,25,1964.0,15400.0,1.93e-05,24390.0,12320,12070.0,1.710424851,2.828703645,0.118026241,0.315048967,0.015746651,0.044488366,1874.790804,161832.863,111.6585556,138.5852813,125.1219184,23,3460.0,3021,1.34e-05,P
7840.0,2920.0,4920.0,1.455293398,2.047416063,0.170030414,0.264047978,0.020914866,0.035878149,1685.566057,187873.3412,102.5925996,116.3606113,109.4766055,17,1197.0,6024.0,7.63e-06,33770.0,16708.75,11725.0,1.045923337,2.59800209,0.110260482,0.547906049,0.014029789,0.096336069,1670.679318,253828.8046,86.86924305,180.107266,133.4882545,9,1046.0,4906.0,1.49e-05,10945.0,4980.0,5965,1.826607733,4.221598173,0.126197273,0.49787525925,0.016277827,0.069452501625,1886.145013,147677.9698,89.87495769,219.6181266,154.7465422,5,813,3541.0,6.77e-06,8265.0,2690.0,5575.0,4.113199778,3.970060984,0.189493195,0.229247581,0.025098496,0.033862553,1940.783857,81807.59902,226.6038485,217.0425016,221.823175,14,1507.0,12342.0,1.12e-05,111605.0,93435,16395.0,2.247512116,3.886397926,0.155498043,0.482205084,0.020678098,0.077832611,1297.295822,443177.9786624999,199.4756281,176.5243542,187.9999912,35,6022.0,5964,2.2e-05,P
7055.0,2635.0,4420.0,2.948358072,4.708322275,0.149458948,0.620047449,0.017031593,0.1120016,1483.256787,102763.3854,147.3342928,261.1666469,204.2504698,4,2099.0,3936.0,7.17e-06,16335.0,6505.0,9830.0,1.172235913,5.199291571,0.070334721,0.350438112,0.009259786,0.053604656,1720.602747,102838.7125,58.53006916,281.0775033,169.8037862,3,728.0,4954.0,1.04e-05,5355.0,2010.0,3345,2.445197766,2.705911704,0.155167195,0.224426485,0.021208333,0.020475157,1540.841555,124661.4577,110.9192672,168.0241894,139.4717283,4,492,3938.0,5.84e-06,9735.0,3690.0,6045.0,3.640630029,4.156809347,0.177898984,0.273554409,0.023009563,0.034629724,1225.330852,220766.0196,201.7014425,201.3782436,201.5398431,18,1132.0,11044.0,1.19e-05,40465.0,25760,14705.0,1.801642434,2.128275301,0.114736911,0.347841688,0.014359041,0.054733455,1536.066984,276901.53,121.2523558,109.2504634,115.2514096,24,4600.0,4269,2e-05,P
2570.0,690.0,1880.0,5.32337508,4.874787184,0.207612365,0.179633278,0.021185324,0.025338354,1898.433511,87124.14452,245.3678102,262.9290738,254.148442,1,1057.0,3197.0,3.81e-06,29695.0,4610.0,20652.5,0.70955162,5.99486177,0.045391039,0.8286846856250001,0.005558574,0.15399606675,2033.78533,14039.17636,35.50268181,339.82848,187.6655809,1,1605.625,5834.5,1.52e-05,9145.0,4525.0,4620,3.13326345,6.805774686125,0.160990787,0.49787525925,0.019177512,0.069452501625,1874.667749,95113.68723,163.725133,379.0758043,271.4004686,6,1177,4726.0,8.18e-06,11920.0,4480.0,7440.0,2.561123679,2.652185901,0.14386584,0.202569192,0.019780764,0.025910491,1518.388441,264471.7967,148.0523788,124.6595567,136.3559678,21,1360.0,9577.0,1.32e-05,28560.0,10055,18505.0,2.570359373,3.265627137,0.111983359,0.309086952,0.015086648,0.046023148,1946.510403,105124.9956,152.3369399,186.6284564,169.4826982,21,7028.0,6937,2.81e-05,P
11520.0,5705.0,5815.0,3.057179517,5.954617891,0.14083639,0.77945022425,0.019249736,0.13335866899999999,1179.699054,149310.1175,156.4895509,331.2334764,243.8615136,8,1039.0,7637.0,1.09e-05,12800.0,4900.0,7900.0,1.444289886,2.330465255,0.106875544,0.42552256,0.011572854,0.070533809,1771.408228,95384.6036,73.0194597,305.4984583,189.258959,4,309.0,4694.0,1.12e-05,3440.0,895.0,2545,4.482456164,4.761478469,0.186242937,0.351346408,0.020606198,0.034595667,1999.946955,45272.02666,211.1524226,255.8701778,233.5113002,3,1123,4402.0,5.3e-06,9960.0,2105.0,7855.0,4.943376054,6.033454294,0.192564827,0.321261862,0.021284903,0.051971146,1904.050286,123379.2266,259.1420168,335.2510246,297.1965207,13,1604.0,13709.0,1.54e-05,29530.0,19160,10370.0,4.604436838375001,3.948934465,0.142702363,0.520027267,0.016002097,0.088648056,1356.428158,193912.9932,331.71895191249996,222.0570734,307.8322448,24,10176.0,9451,2.18e-05,P
6880.0,2005.0,4875.0,3.072810271,2.109119314,0.125318347,0.209676003,0.016338103,0.031859334,1784.38359,116210.4211,158.6612715,174.4358932,166.5485824,11,1798.0,5962.0,9.67e-06,30120.0,12545.0,17575.0,0.758998891,4.047364207,0.13635514,0.8286846856250001,0.013428028,0.15311827,1873.575249,163973.0819,62.01722948,271.86552,166.9413747,8,966.0,4785.0,1.6e-05,3810.0,1310.0,2500,4.047254277,3.591447385,0.170848096,0.256793662,0.020147635,0.030011361,1605.948,110268.4093,180.7657731,202.7452009,191.755487,2,472,3139.0,4.88e-06,13940.0,5880.0,8060.0,4.084770051,2.946596967,0.159530666,0.271016529,0.018762437,0.039520131,1549.862903,102021.3056,215.9447132,181.3045545,198.6246338,11,1724.0,17547.0,1.53e-05,50555.0,29885,20670.0,1.118839833,1.779086569,0.152834747,0.32745418,0.015335421,0.05046379,1494.766328,200184.5627,72.59971413,93.2572711,82.92849262,22,3540.0,4034,1.79e-05,P
4470.0,1370.0,3100.0,6.312143283,4.740620461,0.25222547475,0.218832974,0.025046298,0.0308558,1903.443548,87585.11778,322.5462303,377.251255,349.8987427,6,1718.0,8347.0,7.07e-06,16175.0,2710.0,13465.0,0.85538906,2.134097393,0.098769824,0.278533385,0.011131568,0.046245401,2011.940215,46602.22182,42.74393577,83.96809011,63.35601294,3,323.0,4791.0,1.32e-05,4160.0,1155.0,3005,3.121016763,3.875731379,0.157260019,0.263540747,0.018834847,0.029368084,1505.559068,159754.7457,156.2561808,232.8681261,194.5621534,4,620,4044.0,5.54e-06,27724.375,15849.375,13605.0,1.699684508,2.247032869,0.136076712,0.325549354,0.01590287,0.05040012,1413.898567,114350.2889,98.14731529,114.8562622,106.5017887,24,1484.0,14561.0,1.88e-05,58775.0,33485,25290.0,2.265963142,2.360477627,0.140570958,0.271187607,0.017718943,0.037491403,1140.09826,358568.7802,153.7172176,136.1571771,144.9371974,42,9081.0,8921,3.82e-05,P
4785.0,3055.0,1730.0,7.251501968,4.384341762,0.25222547475,0.413430063,0.026873833124999996,0.066793297,1759.450867,142712.4615,380.34428681249994,246.2915804,342.1213569,6,2027.0,6751.0,3.99e-06,7600.0,1990.0,5610.0,1.835675135,3.195074314,0.064731161,0.169701669,0.009591629,0.020661176,1306.82807925,73554.00709,91.58092026,263.6804701,177.6306952,2,316.0,4413.0,9.12e-06,13050.0,5910.625,6110,3.331754083,6.805774686125,0.142219827,0.49787525925,0.017946535,0.069452501625,2011.575286,33804.99229,208.6928989,559.8224805749999,441.4695992625,3,1562,8224.125,1.06e-05,15500.0,6935.0,8565.0,2.488751615,5.761383614,0.156303514,0.48643751599999996,0.019616116,0.07969417,1195.00934,169348.572,122.4337341,307.6712868,215.0525105,16,1273.0,9364.0,1.46e-05,23040.0,13785,9255.0,4.039914425,4.498548695,0.140142772,0.573818088,0.019970471,0.101920541,1878.714749,196089.0553,245.9426267,236.4298335,241.1862301,24,7550.0,8441,1.78e-05,P
9270.0,3720.0,5550.0,2.787851898,4.209757447,0.169244913,0.392946758,0.022219325,0.064320401,1170.209009,141934.6482,150.3942837,263.2525531,206.8234184,13,1049.0,9005.0,1.03e-05,10175.0,4715.0,5460.0,2.115361912,2.591301121,0.07231983,0.203674526,0.009861754,0.028501341,1306.82807925,50583.9188,106.7041945,240.253377,173.4787858,4,332.0,4635.0,8.71e-06,5105.0,485.0,4620,4.40448221,1.700353158,0.164484651,0.232675665,0.018051427,0.027460158,1832.136364,104452.3645,216.4748672,466.0206794,341.2477733,1,1562,6152.0,7.98e-06,8920.0,1655.0,7265.0,5.161584992,5.138921363,0.202657294,0.364300967,0.022886135,0.053303498,2007.344116,41843.27869,265.5060135,342.5545089,304.0302612,9,2340.0,16666.0,1.53e-05,60535.0,40230,20305.0,2.311062342,3.845127664,0.103783651,0.460323594,0.013173262,0.079587673,1741.418124,208308.1758,153.3058339,195.6755729,174.4907034,25,10898.0,8066,2.72e-05,P
5685.0,890.0,4795.0,5.070831052,4.891469723,0.187452249,0.340128469,0.01965099,0.058966347,1910.706986,107991.4334,264.4318668,412.0319025,338.2318846,6,1877.0,6801.0,9.53e-06,11165.0,965.0,10200.0,1.129026216,2.442551765,0.074903079,0.225531565,0.009775303,0.027257033,1992.459804,58566.57387,56.14261802,104.0449867,80.09380237,2,262.0,4673.0,1.11e-05,9575.0,3535.0,6040,1.597773742,1.663797972,0.119302024,0.186080819,0.014840227,0.025582753,1434.097682,150340.8878,82.72572898,105.5359206,94.13082478,6,1019,4877.0,8.97e-06,27724.375,15849.375,12040.0,2.395681325,2.371551861,0.132065592,0.35793601,0.017721772,0.056141858,1126.710133,168105.1842,130.1341211,130.1620258,130.1480735,23,1370.0,12878.0,1.81e-05,118575.0,93435,20625.0,2.678736675,3.526497363,0.113849275,0.747168498,0.013816927,0.13647724,1578.91297,234912.83,198.8459657,169.4459155,184.1459406,29,13463.0,14358,3.43e-05,P
6185.0,1580.0,4605.0,4.836946409,3.721018651,0.15997772,0.176651459,0.020445485,0.023541444,1533.608035,88953.58469,252.3733138,359.1621992,305.7677565,5,1468.0,6796.0,9.27e-06,10385.0,1860.0,8525.0,1.367500242,1.35240453,0.095977544,0.303038678,0.011603811,0.044074343,1780.229912,98460.47031,69.00766309,212.915944,140.9618035,2,345.0,5293.0,1.13e-05,6275.0,760.0,5515,1.582250656,3.884017514,0.181514137,0.189077239,0.019361431,0.030738121,1742.660018,114131.1473,76.38531094,346.3672678,211.3762894,1,514,3938.0,6.94e-06,17145.0,5990.0,11155.0,2.692369769,3.534221582,0.17467347,0.220704641,0.020726577,0.029785924,1761.462125,144128.435,143.8661991,188.7022475,166.2842233,20,2169.0,9928.0,1.62e-05,97165.0,81110,16055.0,2.48321432,2.327421657,0.107479649,0.396893985,0.013712807,0.066615191,1577.191218,179631.8582,208.1816805,118.5250886,163.3533845,25,7290.0,7071,2.5e-05,P
10090.0,4450.0,5640.0,1.478333973,1.726901188,0.16342242,0.186082408,0.016578331,0.022573772,1384.904255,108719.5139,85.21519321,105.9936337,95.60441344,9,1157.0,6167.0,9.34e-06,13830.0,4715.0,9115.0,1.257953333,5.926368424,0.079192112,0.8286846856250001,0.010464227,0.15399606675,1430.493692,279826.3739,70.04703936,321.5563556,195.8016975,5,1433.0,5521.0,1.13e-05,3350.0,490.0,2860,3.771361385,3.464942285,0.166259553,0.254199932,0.01891294,0.042564429,2036.931818,3800.091505,178.4266453,559.8224805749999,372.0955346,1,713,6400.0,5.93e-06,13155.0,5345.0,7810.0,3.069363101,2.415027823,0.147082133,0.356650843,0.018398662,0.053383823,1414.678617,160608.9057,165.8932175,129.9337926,147.9135051,20,1412.0,12189.0,1.43e-05,51990.0,36090,15900.0,2.393310159,2.430040438,0.121847155,0.362546253,0.015375233,0.060914789,1343.531447,231158.2125,174.0538809,124.6636422,149.3587616,24,6727.0,8083,2.25e-05,P
7815.0,2400.0,5415.0,2.611485486,1.8836637,0.16362756,0.163815796,0.021367439,0.022500164,1153.961219,99166.82767,126.6601045,174.0587327,150.3594186,9,1251.0,6197.0,9.35e-06,13525.0,5135.0,8390.0,1.351936855,1.049495544,0.078615705,0.206025111,0.01036438,0.021341594,1434.054827,122329.9684,67.27987241,52.53194929,59.90591085,1,172.0,4926.0,1.13e-05,10105.0,5580.0,4525,2.889035587,3.347010546,0.144077089,0.403973455,0.019122706,0.0659118,1482.356906,196700.9168,157.9707921,179.890831,168.9308116,7,1215,5048.0,7.11e-06,27724.375,15849.375,14493.125,0.332371352,1.665752596,0.09254861237500005,0.266889412,0.012714206375000002,0.037678758,1646.46279,301005.3312,25.588233399999993,80.2147306,50.31408606,32,1054.0,7294.0,1.66e-05,52815.0,44185,8630.0,2.461225033,4.543071052,0.06762704512499997,1.001165977375,0.00960967075,0.18897602962499999,1483.897451,266167.88,129.4135196,220.1533933,174.7834564,10,9150.0,10492,1.57e-05,P
4160.0,670.0,3490.0,7.251501968,5.932019204,0.25222547475,0.48358461,0.024246425,0.07264175,1965.034384,89601.50885,380.34428681249994,536.4334112,471.2130868,5,3009.0,8371.0,7.38e-06,7990.0,2255.0,5735.0,1.959463277,4.285958423,0.055641701,0.504763014,0.008776099,0.079717896,2024.05667,27508.47717,97.54077796,192.8090796,145.1749288,1,479.0,4784.0,6.04e-06,7080.0,2220.0,4860,2.099074571,6.805774686125,0.160433436,0.49787525925,0.018912449,0.069452501625,1939.23251,70663.40684,115.6565785,519.0906148,317.3735966,4,981,3528.0,6.82e-06,15275.0,5570.0,9705.0,2.918898551,3.068825161,0.140984709,0.314107421,0.018656494,0.049056509,1676.766615,153372.5323,161.8271418,180.8384123,171.3327771,24,2366.0,14224.0,1.84e-05,123283.125,93435,33381.25,0.665988329,2.266345984,0.141868878,0.513401132,0.014601023,0.090311045,1290.04439,277526.6872,50.00848674,115.7025111,82.85549891,42,7518.0,6879,3.44e-05,P
